-78,-58,-61
-81,-74,-65
-75,-68,-67
-83,-66,-73
-82,-72,-71
-84,-66,-73
-81,-63,-75
-80,-54,-60
-78,-59,-66
-77,-63,-69
-80,-60,-73
-85,-67,-70
-83,-88,-74
-76,-59,-63
-74,-70,-60
-81,-54,-66
-84,-66,-69
-82,-76,-64
-85,-63,-63
-86,-60,-69
-81,-54,-74
-77,-56,-66
-84,-63,-66
-81,-55,-72
-77,-56,-75
-79,-60,-67
-82,-69,-65
-95,-60,-71
-82,-60,-76
-81,-58,-69
